user_id,item_id,pred_rating,title,genres
262,397,4.415368079143973,Striking Distance (1993),Action
262,530,4.393973619475771,"Man Who Would Be King, The (1975)",Adventure
262,359,4.3909338456610065,"Assignment, The (1997)",Thriller
174,9,5.0,Dead Man Walking (1995),Drama
174,12,5.0,"Usual Suspects, The (1995)","Crime, Thriller"
174,22,5.0,Braveheart (1995),"Action, Drama, War"
174,64,5.0,"Shawshank Redemption, The (1994)",Drama
174,127,5.0,"Godfather, The (1972)","Action, Crime, Drama"
174,187,5.0,"Godfather: Part II, The (1974)","Action, Crime, Drama"
174,313,5.0,Titanic (1997),"Action, Drama, Romance"
174,317,5.0,In the Name of the Father (1993),Drama
174,330,5.0,187 (1997),Drama
174,340,5.0,Boogie Nights (1997),Drama
43,485,4.9568253891739,My Fair Lady (1964),"Musical, Romance"
43,420,4.945071908674525,Alice in Wonderland (1951),"Animation, Children’s, Musical"
43,174,4.907350710148052,Raiders of the Lost Ark (1981),"Action, Adventure"
43,419,4.786530939168174,Mary Poppins (1964),"Children’s, Comedy, Musical"
43,534,4.71240231256794,Traveller (1997),Drama
43,562,4.689764625243249,"Quick and the Dead, The (1995)","Action, Adventure, Western"
43,431,4.67538338591644,Highlander (1986),"Action, Adventure"
43,492,4.649172128168307,East of Eden (1955),Drama
43,169,4.627953900070033,"Wrong Trousers, The (1993)","Animation, Comedy"
43,373,4.626979198209633,Judge Dredd (1995),"Action, Adventure, Sci-Fi"
84,50,5.0,Star Wars (1977),"Action, Adventure, Romance, Sci-Fi, War"
84,408,5.0,"Close Shave, A (1995)","Animation, Comedy, Thriller"
84,374,4.960091031670963,Mighty Morphin Power Rangers: The Movie (1995),"Action, Children’s"
84,416,4.9270053762477986,Old Yeller (1957),"Children’s, Drama"
84,484,4.896151792632552,"Maltese Falcon, The (1941)","Film-Noir, Mystery"
84,279,4.8559122690731025,Once Upon a Time... When We Were Colored (1995),Drama
84,534,4.847291336788682,Traveller (1997),Drama
84,522,4.838694412985997,Down by Law (1986),"Comedy, Drama"
84,475,4.8157803846332214,Trainspotting (1996),Drama
84,396,4.791068097377524,Serial Mom (1994),"Comedy, Crime, Horror"
269,340,5.0,Boogie Nights (1997),Drama
269,463,4.75262267069539,"Secret of Roan Inish, The (1994)",Adventure
269,23,4.698818357943788,Taxi Driver (1976),"Drama, Thriller"
269,412,4.515951051134047,"Very Brady Sequel, A (1996)",Comedy
269,308,4.488529870145678,FairyTale: A True Story (1997),"Children’s, Drama, Fantasy"
269,156,4.485142575358919,Reservoir Dogs (1992),"Crime, Thriller"
269,603,4.471817546267719,Rear Window (1954),"Mystery, Thriller"
269,474,4.443706366333842,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),"Sci-Fi, War"
269,124,4.427751903718489,Lone Star (1996),"Drama, Mystery"
269,529,4.40951586760006,My Life as a Dog (Mitt liv som hund) (1985),Drama
259,314,4.8598555568183865,3 Ninjas: High Noon At Mega Mountain (1998),"Action, Children’s"
259,296,4.816821868031635,"Promesse, La (1996)",Drama
259,64,4.764539801457958,"Shawshank Redemption, The (1994)",Drama
259,438,4.727169362862762,Amityville 3-D (1983),Horror
259,360,4.674929208281748,Wonderland (1997),Documentary
259,387,4.6416497582874605,"Age of Innocence, The (1993)",Drama
259,394,4.626851159683358,Radioland Murders (1994),"Comedy, Mystery, Romance"
259,434,4.623105445473684,Forbidden Planet (1956),Sci-Fi
259,348,4.610611931143597,Desperate Measures (1998),"Crime, Drama, Thriller"
259,317,4.608086607733331,In the Name of the Father (1993),Drama
85,375,4.64402698939503,Showgirls (1995),Drama
85,353,4.626682798819101,Deep Rising (1998),"Action, Horror, Sci-Fi"
85,490,4.618399471197719,To Catch a Thief (1955),"Comedy, Romance, Thriller"
85,64,4.584723343298814,"Shawshank Redemption, The (1994)",Drama
85,374,4.5811445197088,Mighty Morphin Power Rangers: The Movie (1995),"Action, Children’s"
85,452,4.5734881343627105,Jaws 2 (1978),"Action, Horror"
85,132,4.554829631413795,"Wizard of Oz, The (1939)","Adventure, Children’s, Drama, Musical"
85,487,4.5041004086391405,Roman Holiday (1953),"Comedy, Romance"
85,453,4.4945802546648075,Jaws 3-D (1983),"Action, Horror"
85,484,4.4803392216377755,"Maltese Falcon, The (1941)","Film-Noir, Mystery"
213,64,5.0,"Shawshank Redemption, The (1994)",Drama
213,172,5.0,"Empire Strikes Back, The (1980)","Action, Adventure, Drama, Romance, Sci-Fi, War"
213,173,4.902740674355359,"Princess Bride, The (1987)","Action, Adventure, Comedy, Romance"
213,318,4.855717675760955,Schindler's List (1993),"Drama, War"
213,478,4.760545446337004,"Philadelphia Story, The (1940)","Comedy, Romance"
213,434,4.700483478376019,Forbidden Planet (1956),Sci-Fi
213,429,4.699475647119089,"Day the Earth Stood Still, The (1951)","Drama, Sci-Fi"
213,330,4.697354225105952,187 (1997),Drama
213,334,4.693633677050444,U Turn (1997),"Action, Crime, Mystery"
213,98,4.680201961528706,"Silence of the Lambs, The (1991)","Drama, Thriller"
121,50,4.850753354123241,Star Wars (1977),"Action, Adventure, Romance, Sci-Fi, War"
121,451,4.827755702892226,Grease (1978),"Comedy, Musical, Romance"
121,448,4.641835846689659,"Omen, The (1976)",Horror
121,453,4.639370310275417,Jaws 3-D (1983),"Action, Horror"
121,381,4.636140968868425,Muriel's Wedding (1994),"Comedy, Romance"
121,353,4.631030925625903,Deep Rising (1998),"Action, Horror, Sci-Fi"
121,483,4.598692460291727,Casablanca (1942),"Drama, Romance, War"
121,98,4.580651113704971,"Silence of the Lambs, The (1991)","Drama, Thriller"
121,428,4.578747824362419,Harold and Maude (1971),Comedy
121,64,4.575392302834449,"Shawshank Redemption, The (1994)",Drama
49,175,4.950209429075372,Brazil (1985),Sci-Fi
49,320,4.762187987309509,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary
49,558,4.657046007007069,Heavenly Creatures (1994),"Drama, Fantasy, Thriller"
49,593,4.501564206526431,Stalingrad (1993),War
49,348,4.47954391594482,Desperate Measures (1998),"Crime, Drama, Thriller"
49,586,4.468013044035646,Terminal Velocity (1994),Action
49,446,4.4607280434414465,Burnt Offerings (1976),Horror
49,397,4.445832813564085,Striking Distance (1993),Action
49,514,4.439400627385922,Annie Hall (1977),"Comedy, Romance"
49,315,4.425886224747627,Apt Pupil (1998),"Drama, Thriller"
155,424,4.698224175001696,Children of the Corn: The Gathering (1996),Horror
155,430,4.650058069159069,Duck Soup (1933),"Comedy, War"
155,395,4.644360640687289,Robin Hood: Men in Tights (1993),Comedy
155,320,4.54499149640303,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary
155,337,4.528091984816157,"House of Yes, The (1997)","Comedy, Drama, Thriller"
155,577,4.48073872690872,Coneheads (1993),"Comedy, Sci-Fi"
155,314,4.475296556128079,3 Ninjas: High Noon At Mega Mountain (1998),"Action, Children’s"
155,442,4.446146460313394,"Amityville Curse, The (1990)",Horror
155,394,4.440372354966382,Radioland Murders (1994),"Comedy, Mystery, Romance"
155,415,4.43836156720832,"Apple Dumpling Gang, The (1975)","Children’s, Comedy, Western"
68,465,4.9729215136640565,"Jungle Book, The (1994)","Adventure, Children’s, Romance"
68,402,4.8711810051074655,Ghost (1990),"Comedy, Romance, Thriller"
68,513,4.783658535815256,"Third Man, The (1949)","Mystery, Thriller"
68,390,4.778190743038408,Fear of a Black Hat (1993),Comedy
68,98,4.690710755707075,"Silence of the Lambs, The (1991)","Drama, Thriller"
68,422,4.662489166624057,Aladdin and the King of Thieves (1996),"Animation, Children’s, Comedy"
68,467,4.652057494918559,"Bronx Tale, A (1993)",Drama
68,463,4.641642750115659,"Secret of Roan Inish, The (1994)",Adventure
68,404,4.629706440423651,Pinocchio (1940),"Animation, Children’s"
68,419,4.6295546810597,Mary Poppins (1964),"Children’s, Comedy, Musical"
172,336,5.0,Playing God (1997),"Crime, Thriller"
172,457,4.735554861149448,Free Willy 3: The Rescue (1997),"Adventure, Children’s, Drama"
172,348,4.731200872012197,Desperate Measures (1998),"Crime, Drama, Thriller"
172,296,4.730444837680662,"Promesse, La (1996)",Drama
172,455,4.710806034354808,Jackie Chan's First Strike (1996),Action
172,329,4.685467670123881,Desperate Measures (1998),"Crime, Drama, Thriller"
172,377,4.685301446902206,Heavyweights (1994),"Children’s, Comedy"
172,353,4.665191988771079,Deep Rising (1998),"Action, Horror, Sci-Fi"
172,292,4.658863232941441,Rosewood (1997),Drama
172,337,4.651077955032248,"House of Yes, The (1997)","Comedy, Drama, Thriller"
19,530,4.82562811200005,"Man Who Would Be King, The (1975)",Adventure
19,385,4.713486382966358,True Lies (1994),"Action, Adventure, Comedy, Romance"
19,345,4.711378884247686,Deconstructing Harry (1997),"Comedy, Drama"
19,534,4.639741830106241,Traveller (1997),Drama
19,528,4.6123452356074885,"Killing Fields, The (1984)","Drama, War"
19,408,4.5988759444892535,"Close Shave, A (1995)","Animation, Comedy, Thriller"
19,239,4.5864639960302185,Sneakers (1992),"Crime, Drama, Sci-Fi"
19,644,4.573433374949486,"Thin Blue Line, The (1988)",Documentary
19,373,4.562230479786608,Judge Dredd (1995),"Action, Adventure, Sci-Fi"
19,562,4.559231141068244,"Quick and the Dead, The (1995)","Action, Adventure, Western"
268,286,4.796573828104407,"English Patient, The (1996)","Drama, Romance, War"
268,360,4.581611134967275,Wonderland (1997),Documentary
268,176,4.4823675821949625,Aliens (1986),"Action, Sci-Fi, Thriller, War"
268,127,4.440116441011685,"Godfather, The (1972)","Action, Crime, Drama"
268,408,4.424354778890438,"Close Shave, A (1995)","Animation, Comedy, Thriller"
268,268,4.379377202781436,Chasing Amy (1997),"Drama, Romance"
268,390,4.373214190228808,Fear of a Black Hat (1993),Comedy
268,302,4.34816614155438,L.A. Confidential (1997),"Crime, Film-Noir, Mystery, Thriller"
268,64,4.3445460305757075,"Shawshank Redemption, The (1994)",Drama
268,173,4.340361836991148,"Princess Bride, The (1987)","Action, Adventure, Comedy, Romance"
5,172,4.842174993320286,"Empire Strikes Back, The (1980)","Action, Adventure, Drama, Romance, Sci-Fi, War"
5,174,4.604688252468829,Raiders of the Lost Ark (1981),"Action, Adventure"
5,100,4.547356395583984,Fargo (1996),"Crime, Drama, Thriller"
5,169,4.519875613213441,"Wrong Trousers, The (1993)","Animation, Comedy"
5,323,4.461778437495953,Dante's Peak (1997),"Action, Thriller"
5,109,4.418052746901284,Mystery Science Theater 3000: The Movie (1996),"Comedy, Sci-Fi"
5,268,4.362432862379805,Chasing Amy (1997),"Drama, Romance"
5,408,4.337397921273897,"Close Shave, A (1995)","Animation, Comedy, Thriller"
5,313,4.314737907753503,Titanic (1997),"Action, Drama, Romance"
5,223,4.240722511901213,Sling Blade (1996),"Drama, Thriller"
80,320,5.0,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary
80,452,5.0,Jaws 2 (1978),"Action, Horror"
80,447,4.983893819175982,Carrie (1976),Horror
80,368,4.887784121828504,Bio-Dome (1996),Comedy
80,415,4.8810734801302464,"Apple Dumpling Gang, The (1975)","Children’s, Comedy, Western"
80,373,4.85087775270041,Judge Dredd (1995),"Action, Adventure, Sci-Fi"
80,477,4.84835904254669,Matilda (1996),"Children’s, Comedy"
80,422,4.838745003357774,Aladdin and the King of Thieves (1996),"Animation, Children’s, Comedy"
80,441,4.829279390405663,"Amityville Horror, The (1979)",Horror
80,389,4.813065684239673,Black Beauty (1994),"Adventure, Children’s"
66,336,5.0,Playing God (1997),"Crime, Thriller"
66,396,5.0,Serial Mom (1994),"Comedy, Crime, Horror"
66,426,5.0,"Transformers: The Movie, The (1986)","Action, Animation, Children’s, Sci-Fi, Thriller, War"
66,534,5.0,Traveller (1997),Drama
66,401,4.966875195103571,"Brady Bunch Movie, The (1995)",Comedy
66,430,4.958705599636117,Duck Soup (1933),"Comedy, War"
66,388,4.956082261545632,Beverly Hills Cop III (1994),"Action, Comedy"
66,408,4.953859730128799,"Close Shave, A (1995)","Animation, Comedy, Thriller"
66,428,4.882027811403575,Harold and Maude (1971),Comedy
66,361,4.879312773204802,Incognito (1997),"Crime, Thriller"
18,279,4.767725868947402,Once Upon a Time... When We Were Colored (1995),Drama
18,413,4.712378949414291,Tales from the Crypt Presents: Bordello of Blood (1996),Horror
18,613,4.686744341574669,My Man Godfrey (1936),Comedy
18,127,4.670767285480199,"Godfather, The (1972)","Action, Crime, Drama"
18,401,4.662986086735747,"Brady Bunch Movie, The (1995)",Comedy
18,557,4.615203262003709,Farinelli: il castrato (1994),"Drama, Musical"
18,412,4.596667133301726,"Very Brady Sequel, A (1996)",Comedy
18,209,4.578925861298476,This Is Spinal Tap (1984),"Comedy, Drama, Musical"
18,407,4.575272719590793,Spy Hard (1996),Comedy
18,373,4.574393340639213,Judge Dredd (1995),"Action, Adventure, Sci-Fi"
26,366,4.86776080392679,Dangerous Minds (1995),Drama
26,100,4.717667199716648,Fargo (1996),"Crime, Drama, Thriller"
26,485,4.5698616405911165,My Fair Lady (1964),"Musical, Romance"
26,460,4.486071769844292,"Crossing Guard, The (1995)",Drama
26,373,4.467309429500247,Judge Dredd (1995),"Action, Adventure, Sci-Fi"
26,482,4.4445143771523625,Some Like It Hot (1959),"Comedy, Crime"
26,385,4.428842614176891,True Lies (1994),"Action, Adventure, Comedy, Romance"
26,320,4.389256607715116,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary
26,376,4.369448544009218,Houseguest (1994),Comedy
26,356,4.368637704712485,"Client, The (1994)","Drama, Mystery, Thriller"
130,64,5.0,"Shawshank Redemption, The (1994)",Drama
130,174,5.0,Raiders of the Lost Ark (1981),"Action, Adventure"
130,176,5.0,Aliens (1986),"Action, Sci-Fi, Thriller, War"
130,288,5.0,Scream (1996),"Horror, Thriller"
130,320,5.0,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary
130,378,5.0,Miracle on 34th Street (1994),Drama
130,385,5.0,True Lies (1994),"Action, Adventure, Comedy, Romance"
130,423,5.0,E.T. the Extra-Terrestrial (1982),"Children’s, Drama, Fantasy, Sci-Fi"
130,215,4.998798292469038,Field of Dreams (1989),Drama
130,443,4.986192697751864,"Birds, The (1963)",Horror
256,333,5.0,"Game, The (1997)","Mystery, Thriller"
256,341,5.0,Critical Care (1997),Comedy
256,470,4.99926014236081,Tombstone (1993),Western
256,296,4.991354574581395,"Promesse, La (1996)",Drama
256,405,4.9777018158519954,Mission: Impossible (1996),"Action, Adventure, Mystery"
256,314,4.947198610524478,3 Ninjas: High Noon At Mega Mountain (1998),"Action, Children’s"
256,121,4.9037088888552365,Independence Day (ID4) (1996),"Action, Sci-Fi, War"
256,350,4.902095436107161,Fallen (1998),"Action, Mystery, Thriller"
256,385,4.871005005514212,True Lies (1994),"Action, Adventure, Comedy, Romance"
256,352,4.8620371499962385,Spice World (1997),"Comedy, Musical"
1,50,5.0,Star Wars (1977),"Action, Adventure, Romance, Sci-Fi, War"
1,127,5.0,"Godfather, The (1972)","Action, Crime, Drama"
1,168,4.922636470065806,Monty Python and the Holy Grail (1974),Comedy
1,114,4.880932314821824,Wallace & Gromit: The Best of Aardman Animation (1996),Animation
1,135,4.839924931671113,2001: A Space Odyssey (1968),"Drama, Mystery, Sci-Fi, Thriller"
1,285,4.792574388585078,Secrets & Lies (1996),Drama
1,483,4.747875712706272,Casablanca (1942),"Drama, Romance, War"
1,154,4.728990238074456,Monty Python's Life of Brian (1979),Comedy
1,183,4.7274906946893385,Alien (1979),"Action, Horror, Sci-Fi, Thriller"
1,45,4.6990373819080835,Eat Drink Man Woman (1994),"Comedy, Drama"
56,425,4.915389736043614,Bob Roberts (1992),Comedy
56,432,4.883041551495848,Fantasia (1940),"Animation, Children’s, Musical"
56,195,4.858487923936052,"Terminator, The (1984)","Action, Sci-Fi, Thriller"
56,390,4.832966291964241,Fear of a Black Hat (1993),Comedy
56,121,4.82860073125277,Independence Day (ID4) (1996),"Action, Sci-Fi, War"
56,64,4.827854107747051,"Shawshank Redemption, The (1994)",Drama
56,302,4.8141516942546145,L.A. Confidential (1997),"Crime, Film-Noir, Mystery, Thriller"
56,279,4.749580635751354,Once Upon a Time... When We Were Colored (1995),Drama
56,537,4.744936859552082,My Own Private Idaho (1991),Drama
56,297,4.740650215346024,Ulee's Gold (1997),Drama
15,558,4.8804592246381695,Heavenly Creatures (1994),"Drama, Fantasy, Thriller"
15,407,4.843629009139336,Spy Hard (1996),Comedy
15,315,4.7252138666490175,Apt Pupil (1998),"Drama, Thriller"
15,366,4.7086655845884575,Dangerous Minds (1995),Drama
15,537,4.622390144516032,My Own Private Idaho (1991),Drama
15,395,4.584949144313052,Robin Hood: Men in Tights (1993),Comedy
15,548,4.531144987047192,"NeverEnding Story III, The (1994)","Children’s, Fantasy"
15,50,4.50946963344911,Star Wars (1977),"Action, Adventure, Romance, Sci-Fi, War"
15,637,4.49935279527946,"Howling, The (1981)","Comedy, Horror"
15,384,4.491583157868024,Naked Gun 33 1/3: The Final Insult (1994),Comedy
207,320,4.856230976405238,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary
207,341,4.783190210067227,Critical Care (1997),Comedy
207,337,4.715691044879367,"House of Yes, The (1997)","Comedy, Drama, Thriller"
207,314,4.6642287786568914,3 Ninjas: High Noon At Mega Mountain (1998),"Action, Children’s"
207,370,4.645504140758987,Mary Reilly (1996),"Drama, Thriller"
207,415,4.636834108504407,"Apple Dumpling Gang, The (1975)","Children’s, Comedy, Western"
207,374,4.602729415122692,Mighty Morphin Power Rangers: The Movie (1995),"Action, Children’s"
207,357,4.5915616273252065,One Flew Over the Cuckoo's Nest (1975),Drama
207,440,4.561277594632843,Amityville II: The Possession (1982),Horror
207,478,4.493832705045129,"Philadelphia Story, The (1940)","Comedy, Romance"
232,361,4.871226261997559,Incognito (1997),"Crime, Thriller"
232,474,4.842365928775451,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),"Sci-Fi, War"
232,424,4.751777081716778,Children of the Corn: The Gathering (1996),Horror
232,379,4.633254643233556,Tales From the Crypt Presents: Demon Knight (1995),Horror
232,267,4.61535857087418,unknown,unknown
232,374,4.606845160796256,Mighty Morphin Power Rangers: The Movie (1995),"Action, Children’s"
232,446,4.595687513529689,Burnt Offerings (1976),Horror
232,178,4.593393646103011,12 Angry Men (1957),Drama
232,372,4.581605878226642,Jeffrey (1995),Comedy
232,436,4.579495529447027,"American Werewolf in London, An (1981)",Horror
52,320,5.0,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary
52,434,5.0,Forbidden Planet (1956),Sci-Fi
52,482,5.0,Some Like It Hot (1959),"Comedy, Crime"
52,452,4.991165900520797,Jaws 2 (1978),"Action, Horror"
52,530,4.955232812057127,"Man Who Would Be King, The (1975)",Adventure
52,464,4.9435576645644685,Vanya on 42nd Street (1994),Drama
52,428,4.932090475562085,Harold and Maude (1971),Comedy
52,463,4.89907347356672,"Secret of Roan Inish, The (1994)",Adventure
52,537,4.892261113492168,My Own Private Idaho (1991),Drama
52,373,4.8858627924376,Judge Dredd (1995),"Action, Adventure, Sci-Fi"
161,394,4.703971161483092,Radioland Murders (1994),"Comedy, Mystery, Romance"
161,341,4.678908564328041,Critical Care (1997),Comedy
161,425,4.664061828827359,Bob Roberts (1992),Comedy
161,438,4.65911252231375,Amityville 3-D (1983),Horror
161,398,4.638147448716107,Super Mario Bros. (1993),"Action, Adventure, Children’s, Sci-Fi"
161,399,4.600263932943007,"Three Musketeers, The (1993)","Action, Adventure, Comedy"
161,421,4.589785842989889,William Shakespeare's Romeo and Juliet (1996),"Drama, Romance"
161,437,4.5723172398319445,Amityville 1992: It's About Time (1992),Horror
161,415,4.568836718303009,"Apple Dumpling Gang, The (1975)","Children’s, Comedy, Western"
161,459,4.51505167805228,"Cry, the Beloved Country (1995)",Drama
148,408,4.775818210934545,"Close Shave, A (1995)","Animation, Comedy, Thriller"
148,446,4.704913609752289,Burnt Offerings (1976),Horror
148,168,4.696562497190005,Monty Python and the Holy Grail (1974),Comedy
148,372,4.691668927975486,Jeffrey (1995),Comedy
148,374,4.654136949405429,Mighty Morphin Power Rangers: The Movie (1995),"Action, Children’s"
148,251,4.639887645997641,Shall We Dance? (1996),Comedy
148,382,4.637208366355314,"Adventures of Priscilla, Queen of the Desert, The (1994)","Comedy, Drama"
148,169,4.632571394739017,"Wrong Trousers, The (1993)","Animation, Comedy"
148,400,4.6261723403721104,"Little Rascals, The (1994)","Children’s, Comedy"
148,404,4.601754614900011,Pinocchio (1940),"Animation, Children’s"
125,176,5.0,Aliens (1986),"Action, Sci-Fi, Thriller, War"
125,64,4.97960037971567,"Shawshank Redemption, The (1994)",Drama
125,172,4.8640851607189335,"Empire Strikes Back, The (1980)","Action, Adventure, Drama, Romance, Sci-Fi, War"
125,449,4.840152393696187,Star Trek: The Motion Picture (1979),"Action, Adventure, Sci-Fi"
125,228,4.8082837931445415,Star Trek: The Wrath of Khan (1982),"Action, Adventure, Sci-Fi"
125,79,4.803359671081883,"Fugitive, The (1993)","Action, Thriller"
125,318,4.798041155393784,Schindler's List (1993),"Drama, War"
125,424,4.791910053066748,Children of the Corn: The Gathering (1996),Horror
125,50,4.790171134738425,Star Wars (1977),"Action, Adventure, Romance, Sci-Fi, War"
125,431,4.7654755116905765,Highlander (1986),"Action, Adventure"
83,402,4.882772869217289,Ghost (1990),"Comedy, Romance, Thriller"
83,454,4.880124198035333,Bastard Out of Carolina (1996),Drama
83,22,4.740795936142417,Braveheart (1995),"Action, Drama, War"
83,499,4.654226287038629,Cat on a Hot Tin Roof (1958),Drama
83,385,4.651234389199645,True Lies (1994),"Action, Adventure, Comedy, Romance"
83,210,4.637336200040064,Indiana Jones and the Last Crusade (1989),"Action, Adventure"
83,490,4.633072861557726,To Catch a Thief (1955),"Comedy, Romance, Thriller"
83,425,4.630093069718785,Bob Roberts (1992),Comedy
83,421,4.623563384368244,William Shakespeare's Romeo and Juliet (1996),"Drama, Romance"
83,502,4.60866390481807,Bananas (1971),"Comedy, War"
272,64,4.873292288831868,"Shawshank Redemption, The (1994)",Drama
272,445,4.862434839970727,"Body Snatcher, The (1945)",Horror
272,272,4.858111596161023,Good Will Hunting (1997),Drama
272,438,4.837500916399835,Amityville 3-D (1983),Horror
272,419,4.836282899749646,Mary Poppins (1964),"Children’s, Comedy, Musical"
272,12,4.824416549807532,"Usual Suspects, The (1995)","Crime, Thriller"
272,320,4.744679391986286,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary
272,345,4.738141826497525,Deconstructing Harry (1997),"Comedy, Drama"
272,425,4.7294236403529935,Bob Roberts (1992),Comedy
272,187,4.726766390377006,"Godfather: Part II, The (1974)","Action, Crime, Drama"
151,172,5.0,"Empire Strikes Back, The (1980)","Action, Adventure, Drama, Romance, Sci-Fi, War"
151,124,4.838220441060418,Lone Star (1996),"Drama, Mystery"
151,127,4.749411377998782,"Godfather, The (1972)","Action, Crime, Drama"
151,483,4.740851895577375,Casablanca (1942),"Drama, Romance, War"
151,406,4.731804396402108,Thinner (1996),"Horror, Thriller"
151,505,4.719712111849591,Dial M for Murder (1954),"Mystery, Thriller"
151,480,4.6844957814454045,North by Northwest (1959),"Comedy, Thriller"
151,463,4.674597355538051,"Secret of Roan Inish, The (1994)",Adventure
151,364,4.6590924111867364,Ace Ventura: When Nature Calls (1995),Comedy
151,413,4.626411389912303,Tales from the Crypt Presents: Bordello of Blood (1996),Horror
54,382,5.0,"Adventures of Priscilla, Queen of the Desert, The (1994)","Comedy, Drama"
54,414,5.0,My Favorite Year (1982),Comedy
54,485,5.0,My Fair Lady (1964),"Musical, Romance"
54,488,5.0,Sunset Blvd. (1950),Film-Noir
54,530,5.0,"Man Who Would Be King, The (1975)",Adventure
54,534,5.0,Traveller (1997),Drama
54,537,5.0,My Own Private Idaho (1991),Drama
54,386,4.973387167244936,Addams Family Values (1993),Comedy
54,456,4.9702549656266815,Beverly Hills Ninja (1997),"Action, Comedy"
54,466,4.964551242544873,Red Rock West (1992),Thriller
16,50,5.0,Star Wars (1977),"Action, Adventure, Romance, Sci-Fi, War"
16,64,5.0,"Shawshank Redemption, The (1994)",Drama
16,98,5.0,"Silence of the Lambs, The (1991)","Drama, Thriller"
16,144,5.0,Die Hard (1988),"Action, Thriller"
16,172,5.0,"Empire Strikes Back, The (1980)","Action, Adventure, Drama, Romance, Sci-Fi, War"
16,174,5.0,Raiders of the Lost Ark (1981),"Action, Adventure"
16,178,5.0,12 Angry Men (1957),Drama
16,215,5.0,Field of Dreams (1989),Drama
16,279,5.0,Once Upon a Time... When We Were Colored (1995),Drama
16,318,5.0,Schindler's List (1993),"Drama, War"
91,375,5.0,Showgirls (1995),Drama
91,442,4.927923303232261,"Amityville Curse, The (1990)",Horror
91,425,4.898522855172397,Bob Roberts (1992),Comedy
91,458,4.860237181138513,Nixon (1995),Drama
91,457,4.840405533656233,Free Willy 3: The Rescue (1997),"Adventure, Children’s, Drama"
91,374,4.837285217896418,Mighty Morphin Power Rangers: The Movie (1995),"Action, Children’s"
91,366,4.809690755616405,Dangerous Minds (1995),Drama
91,341,4.767159330521143,Critical Care (1997),Comedy
91,426,4.757600151378577,"Transformers: The Movie, The (1986)","Action, Animation, Children’s, Sci-Fi, Thriller, War"
91,398,4.7113232651422585,Super Mario Bros. (1993),"Action, Adventure, Children’s, Sci-Fi"
294,352,4.779471143203479,Spice World (1997),"Comedy, Musical"
294,320,4.730189000071226,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary
294,195,4.727059568014506,"Terminator, The (1984)","Action, Sci-Fi, Thriller"
294,318,4.704128171707619,Schindler's List (1993),"Drama, War"
294,361,4.69702216707564,Incognito (1997),"Crime, Thriller"
294,50,4.672276871287257,Star Wars (1977),"Action, Adventure, Romance, Sci-Fi, War"
294,251,4.624867549466441,Shall We Dance? (1996),Comedy
294,96,4.56203867880877,Terminator 2: Judgment Day (1991),"Action, Sci-Fi, Thriller"
294,329,4.559828905817991,Desperate Measures (1998),"Crime, Drama, Thriller"
294,400,4.557806449031339,"Little Rascals, The (1994)","Children’s, Comedy"
229,56,4.9535734335475965,Pulp Fiction (1994),"Crime, Drama"
229,361,4.853717457193053,Incognito (1997),"Crime, Thriller"
229,418,4.817130115783251,Cinderella (1950),"Animation, Children’s, Musical"
229,320,4.7951757007647045,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary
229,373,4.772271997889621,Judge Dredd (1995),"Action, Adventure, Sci-Fi"
229,447,4.726356047668342,Carrie (1976),Horror
229,379,4.717841023699843,Tales From the Crypt Presents: Demon Knight (1995),Horror
229,385,4.6914554198818665,True Lies (1994),"Action, Adventure, Comedy, Romance"
229,357,4.688059136244146,One Flew Over the Cuckoo's Nest (1975),Drama
229,409,4.656131185844065,Jack (1996),"Comedy, Drama"
36,457,5.0,Free Willy 3: The Rescue (1997),"Adventure, Children’s, Drama"
36,412,4.9257889605058445,"Very Brady Sequel, A (1996)",Comedy
36,544,4.9177119288398945,Things to Do in Denver when You're Dead (1995),"Crime, Drama, Romance"
36,384,4.847530805752898,Naked Gun 33 1/3: The Final Insult (1994),Comedy
36,475,4.843779296004783,Trainspotting (1996),Drama
36,500,4.838990506806126,Fly Away Home (1996),"Adventure, Children’s"
36,452,4.83793139906154,Jaws 2 (1978),"Action, Horror"
36,279,4.827041321302535,Once Upon a Time... When We Were Colored (1995),Drama
36,359,4.816552604190292,"Assignment, The (1997)",Thriller
36,506,4.791355657214461,Rebel Without a Cause (1955),Drama
70,481,4.77662308646075,"Apartment, The (1960)","Comedy, Drama"
70,98,4.722861842053188,"Silence of the Lambs, The (1991)","Drama, Thriller"
70,485,4.715302796428167,My Fair Lady (1964),"Musical, Romance"
70,488,4.687053897686487,Sunset Blvd. (1950),Film-Noir
